Manufacturer,Model Number,Name,NBG Code,X-ray/Serial ID,Sense / Pace Connector RA,Sense / Pace Connector RV,Detach Tools,Non MAG Rate BOS,Non MAG Rate RRT/EOS,MAG Rate BOS,MAG Rate RRT/EOS,RRT/EOS Behavior,RRT/EOS Longetivity
"Intermedics, Inc. (Guidant Corp.)",292-03,Dash,SSIR,IEK,None,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-03R,Dash,SSIR,IFF,None,6 mm/VS-1 UNI/BI,#2,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-05,Dart,SSIR,IFJ,None,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-06,Unity C,VDD,IFT,VS-1 BI (Sense),VS-1 UNI (P/S),SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-07,Unity,VDDR,IFL,VS-1 BI (Sense),VS-1 UNI (P/S),SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-09R,Marathon SR,SSIR,IGF,None,6 mm/VS-1 UNI/BI,#2,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",292-09X,Marathon SR,SSIR,IGK,None,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",293-01,Circadia,DDDR,ICJ,VS-1 UNI,VS-1 UNI,#2,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",293-03,Relay,DDDR,IFG,5 mm UNI,5 mm UNI,#2,PR,PR(SSI),PR(Ca),90/80 (SOO),"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",293-09,Marathon DR,DDDR,IGH,5 mm UNI,5 mm UNI,#2,PR,PR(SSI),PR(Ca),90/80 (SOO),"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",293-23,Momentum DR,DDDR,IHH,5 mm UNI,5 mm UNI,#2,PR,PR(SSI),PR(Ca),90/80 (SOO),"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-03,Relay,DDDR,IEJ,VS-1 UNI/BI,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-03R,Relay,DDDR,IFH,6 mm/VS-1 UNI/BI,6 mm/VS-1 UNI/BI,#2,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-05,Stride,DDDR,IFK,VS-1B UNI/BI,VS-1B UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-09,Marathon DR,DDDR,IFZ,VS-1 UNI/BI,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-09R,Marathon DR,DDDR,IGG,6 mm/VS-1 UNI/BI,6 mm/VS-1 UNI/BI,#2,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-10,Marathon DR,DDDR,IGJ,VS-1 BI,VS-1 BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-23,Momentum DR,DDDR,IHG,VS-1 UNI/BI,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Intermedics, Inc. (Guidant Corp.)",294-23Z,Momentum DR,DDDR,IHL,VS-1 UNI/BI,VS-1 UNI/BI,SLC,PR,PR,PR(Ca),90/80,"A, 90-80",
"Medtronic, Inc.",5920,Spectrax VS,VVIOO,DH DH,None,5 mm Bif BI,#2,70,63,70,63,Oa,3.6
"Medtronic, Inc.",5921,Spectrax VS,VVIOO,DJ DJ,None,5/6 mm UNI,#2,70,63,70,63,Oa,4.2
"Medtronic, Inc.",5922,Spectrax VM,VVIOO,AU AU,None,5 mm Bif BI,#2,70,63,70,63,Oa,4.7
"Medtronic, Inc.",5923,Spectrax VM,VVIOO,Ay Ay,None,5/6 mm UNI,#2,70,63,70,63,Oa,6.4
"Medtronic, Inc.",5926,Xyrel VM,VVIOO,AE AE,None,5 mm Bif BI,#2,72,67,72 (+2 ppm),67,Pa,7.8
"Medtronic, Inc.",5927,Xyrel VM,VVIOO,AF AF,None,5 mm UNI,#2,72,67,72 (+2 ppm),67,Pa,10.2
"Medtronic, Inc.",5940,Spectrax S,VVIPO,NF NF,None,5 mm Bif BI,#2,PR,PR-10%,PR,PR-10%,G,9
"Medtronic, Inc.",5940LP,Spectrax S,VVIPO,PD PD,None,3.2 mm LP BI,#2,PR,PR-10%,PR,PR-10%,G,9
"Medtronic, Inc.",5941,Spectrax S,VVIPO,LP LP,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,9
"Medtronic, Inc.",5966,Spectrax VL,VVIOO,Cy Cy,None,5 mm Bif BI,#2,70,63,70,63,Oa,7.l
"Medtronic, Inc.",5967,Spectrax VL,VVIOO,DE DE,None,5/6 mm UNI,#2,70,63,70,63,Oa,9.7
"Medtronic, Inc.",5968,Spectrax VL,VVIOO,RF RF,None,3.2 mm LP BI,#2,70,63,70,63,Oa,8.4
"Medtronic, Inc.",5972,Xyrel VL,VVIOO,MA MA,None,5 mm Bif BI,#2,72,67,72 (+2 ppm),67,Pa,"6.1(10: 1),
8.2(15: 1)"
"Medtronic, Inc.",5973,Xyrel VL,VVIOO,MD MD,None,5 mm UNI,#2,72,67,72 (+2 ppm),67,Pa,"8.0 (10: 1),
10.7(15: 1)"
"Medtronic, Inc.",5976,Spectrax SX-HT,SSIPO,JR JR,None,5 mm Bif BI,#2,PR,PR-10%,PR,PR-10%,G,4.8
"Medtronic, Inc.",5977,Spectrax SX-HT,SSIPO,KN KN,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,4.8
"Medtronic, Inc.",5982,Mirel VM,VVIOO,NB NB,None,5 mm Bif BI,#2,72,67,72 (+3 ppm),67,Pa,8.5
"Medtronic, Inc.",5983,Mirel VM,VVIOO,NC NC,None,5 mm UNI,#2,72,67,72 (+3 ppm),67,Pa,12.1
"Medtronic, Inc.",5984,Spectrax SX,SSIPO,DF DF,None,5 mm Bif BI,#2,PR,PR-10%,PR,PR-10%,G,(Ga)
"Medtronic, Inc.",5984LP,Spectrax SX,SSIPO,LH LH,None,3.2 mm LP BI,#2,PR,PR-10%,PR,PR-10%,G,(Ga)
"Medtronic, Inc.",5985,Spectrax SX,SSIPO,DG DG,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,(Ga)
"Medtronic, Inc.",7005,Symbios,DDDCO,TN TN,5 mm UNI,5 mm UNI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","7.6 @ 2.5 V,
3.8 @ 5.0 V"
"Medtronic, Inc.",7005C,Symbios,DDDCO,JS JS,5/6 mm UNI,5/6 mm UNI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","7.6 @ 2.5 V,
3.8 @ 5.0 V"
"Medtronic, Inc.",7006,Symbios,DDDCO,UE UE,3.2 mm LP BI,3.2 mm LP BI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","6.9 @ 2.5 V,
4.2 @ 5.0 V"
"Medtronic, Inc.",7008,Symbios (Aa),DDDCP,UD UD,3.2 mm LP BI,3.2 mm LP BI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65",4.5 @ 5.0 V
"Medtronic, Inc.",7026,Synergyst,DDDCO,TV TV,3.2 mm LP BI,3.2 mm LP BI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","6.1 @ 2.5 V,
3.7 @ 5.0 V"
"Medtronic, Inc.",7027,Synergyst,DDDCO,Ty Ty,5/6 mm UNI,5/6 mm UNI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,
3.2 @ 5.0 V"
"Medtronic, Inc.",7027A,Synergyst,DDDCO,2A 2A,5 mm UNI,5 mm UNI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,
3.2 @ 5.0 V"
"Medtronic, Inc.",7027M,Synergyst,DDDCO,5W 5W,IS-1 UNI,IS-1 UNI,#2,PR,"PR (DDD), 65 (VVI)",85,"75 (DOO),
65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,
3.2 @ 5.0 V"
"Medtronic, Inc.",7068,Preva D,DDDCO,PIE PIE,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.8 @ 2.5 V, 7.3 @ 3.5 V"
"Medtronic, Inc.",7070,Synergyst II,DDD/R,PWPW,3.2 mm LP BI,3.2 mm LP BI,#2,PR,"PR (DDD/R), 65 (VVI)",85,"75 (DOO), 65 (VOO)","Ma, 75-65","6.1 @ 2.5 V, 3.7 @ 5.0 V"
"Medtronic, Inc.",7071,Synergyst II,DDD/R,SWSW,5/6 mm UNI,5/6 mm UNI,#2,PR,"PR (DDD/R),65 (VVI)",85,"75 (DOO),65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,3.2 @ 5.0 V"
"Medtronic, Inc.",7071A,Synergyst II,DDD/R,1J1J,5 mm UNI,5 mm UNI,#2,PR,"PR (DDD/R),65 (VVI)",85,"75 (DOO),65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,3.2 @ 5.0 V"
"Medtronic, Inc.",7071M,Synergyst II,DDD/R,6W6W,IS-1 UNI,IS-1 UNI,#2,PR,"PR (DDD/R),65 (VVI)",85,"75 (DOO),65 (VOO)","Ma, 75-65","5.9 @ 2.5 V,3.2 @ 5.0 V"
"Medtronic, Inc.",7074,Elite,DDD/RO,yEyE,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.4 @ 2.5 V,7.3 @ 4.2 V"
"Medtronic, Inc.",7075,Elite,DDD/RO,yFyF,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.4 @ 2.5 V, 7.3 @ 4.2 V"
"Medtronic, Inc.",7076,Elite,DDD/RO,2E2E,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.4 @ 2.5 V, 7.3 @ 4.2 V"
"Medtronic, Inc.",7077,Elite,DDD/RO,1X1X,IS-1 UNI,IS-1 UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.4 @ 2.5 V, 7.3 @ 4.2 V"
"Medtronic, Inc.",7078,Preva ST DR,DDD/RO,PIFPIF,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V, 7.2 @ 3.5 V"
"Medtronic, Inc.",7084,Elite II,DDD/RO,3U3U,"3.2 mm LP BI (IS-1 Compatible) BI(Pace), UNI/BI(Sense)","3.2 mm LP BI (IS-1 Compatible) BI(Pace), UNI/BI(Sense)",#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.0 @ 2.5 V, 4.2 @ 4.2 V"
"Medtronic, Inc.",7085,Elite II,DDD/RO,3V3V,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.0 @ 2.5 V, 4.2 @ 4.2 V"
"Medtronic, Inc.",7086,Elite II,DDD/RO,3y3y,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.0 @ 2.5 V, 4.2 @ 4.2 V"
"Medtronic, Inc.",7088,Preva DR,DDD/RO,PGJPGJ,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V, 7.2 @ 3.5 V"
"Medtronic, Inc.",7089,Preva DR,DDD/RO,PGKPGK,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Ra,"9.7 @ 2.5 V, 7.2 @ 3.5 V"
"Medtronic, Inc.",7100,Enertrax,VDDPO,UAUA,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Ma,"11.6 @ 2.5 V, 8.4 @ 5.0 V"
"Medtronic, Inc.",7100E,Enertrax,VDDPO,UH UH,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Ma,"11.6 @ 2.5 V,8.4 @ 5.0 V"
"Medtronic, Inc.",7107,Minuet,DDDCO,1Z1 1Z1,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.8 @ 2.5 V,7.2 @ 4.0 V"
"Medtronic, Inc.",7108,Minuet,DDDCO,2G1 2G1,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"11.8 @ 2.5 V,7.2 @ 4.0 V"
"Medtronic, Inc.",7850,Thera DR,DDD/RO,PDP PDP,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"10.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",7851,Thera DR,DDD/RO,PDR PDR,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"10.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",7852,Thera DR,DDD/RO,PDT PDT,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"10.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",7860,Prodigy DR,DDD/RO,PDH PDH,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.2 @ 3.5 V"
"Medtronic, Inc.",7861,Prodigy DR,DDD/RO,PDJ PDJ,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.2 @ 3.5 V"
"Medtronic, Inc.",7862,Prodigy DR,DDD/RO,PDK PDK,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.2 @ 3.5 V"
"Medtronic, Inc.",7864,Prodigy D,DDDCO,PDL PDL,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.3 @ 3.5 V"
"Medtronic, Inc.",7865,Prodigy D,DDDCO,PDM PDM,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.3 @ 3.5 V"
"Medtronic, Inc.",7866,Prodigy D,DDDCO,PDN PDN,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,7.3 @ 3.5 V"
"Medtronic, Inc.",7940,Thera DR,DDD/RO,PAF PAF,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7941,Thera DR,DDD/RO,PAP PAP,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7942,Thera DR,DDD/RO,PAT PAT,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7944,Thera D,DDDCO,PBD PBD,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7945,Thera D,DDDCO,PBE PBE,5 mm UNI,5 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7946,Thera D,DDDCO,PBF PBF,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.4 @ 2.5 V,5.4 @ 3.5 V"
"Medtronic, Inc.",7950,Thera DR,DDD/RO,PBR PBR,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"12.0 @ 2.5 V,
8.9 @ 3.5 V"
"Medtronic, Inc.",7951,Thera DR,DDD/RO,PBV PBV,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"12.0 @ 2.5 V,
8.9 @ 3.5 V"
"Medtronic, Inc.",7952,Thera DR,DDD/RO,PBW PBW,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"12.0 @ 2.5 V,
8.9 @ 3.5 V"
"Medtronic, Inc.",7960i,Thera DR,DDD/RO,PDB PDB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.2 @ 3.5 V"
"Medtronic, Inc.",7961i,Thera DR,DDD/RO,PDC PDC,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.2 @ 3.5 V"
"Medtronic, Inc.",7962i,Thera DR,DDD/RO,PDD PDD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.2 @ 3.5 V"
"Medtronic, Inc.",7964i,Thera D,DDDCO,PDE PDE,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.3 @ 3.5 V"
"Medtronic, Inc.",7965i,Thera D,DDDCO,PDF PDF,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.3 @ 3.5 V"
"Medtronic, Inc.",7966i,Thera D,DDDCO,PDG PDG,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"9.7 @ 2.5 V,
7.3 @ 3.5 V"
"Medtronic, Inc.",7968i,Thera DR,DDD/RO,PGH PGH,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,"7.0 @ 2.5 V,
5.1 @ 3.5 V"
"Medtronic, Inc.",8079,Champion,VVIPO,PGE PGE,None,Nonstandard UNI,Spring Clip,PR,PR,PR,PR-17%,Xb,9.6 @ 3.3 V
"Medtronic, Inc.",8081,Premier,VVI,PBM PBM,None,IS-1 UNI,#2,PR,PR-10%,PR,PR-20%,E,16.1 @ 2.5 V
"Medtronic, Inc.",8084,Prevail S,SSI,PEV PEV,None,IS-1 UNI/BI,#2,PR,PR-10%,PR,PR-20%,E,15.9 @ 2.5 V
"Medtronic, Inc.",8085,Prevail S,SSI,PEy PEy,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-20%,E,15.9 @ 2.5 V
"Medtronic, Inc.",8086,Prevail S,SSI,PFA PFA,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PR-10%,PR,PR-20%,E,15.9 @ 2.5 V
"Medtronic, Inc.",8088,Preva SR,SSIR,PGL PGL,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8089,Preva SR,SSIR,PGM PGM,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8158,Prodigy SR,SSIR,PEM PEM,None,5 mm Bif UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8160,Prodigy SR,SSIR,PED PED,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8161,Prodigy SR,SSIR,PEE PEE,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8162,Prodigy SR,SSIR,PEF PEF,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8164,Prodigy S,SSIC,PEG PEG,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.8 @ 2.5 V,
7.9 @ 3.5 V"
"Medtronic, Inc.",8165,Prodigy S,SSIC,PEH PEH,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.8 @ 2.5 V,
7.9 @ 3.5 V"
"Medtronic, Inc.",8166,Prodigy S,SSIC,PEJ PEJ,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.8 @ 2.5 V,
7.9 @ 3.5 V"
"Medtronic, Inc.",8168,Prodigy VDD,VDD,PEK PEK,IS-1 BI,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,11.5 @ 2.5 V
"Medtronic, Inc.",8300,Activitrax E,VVIRO,QW QW,None,3.2 mm LP BI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V,
6.4 @ 5.0 V"
"Medtronic, Inc.",8301,Activitrax E,VVIRO,QX QX,None,5/6 mm UNI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V,
6.4 @ 5.0 V"
"Medtronic, Inc.",8316,Pasys ST,VVICO,NX NX,None,3.2 mm LP UNI/BI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8317,Pasys ST,VVICO,NZ NZ,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8318,Pasys ST,VVICO,PJ PJ,None,5 mm Bif UNI/BI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8320,Pasys,SSICO,JU JU,None,3.2 mm LP UNI/BI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8322,Pasys,SSICO,LL LL,None,5 mm Bif UNI/BI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8329,Pasys,SSICO,VB VB,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,"10.7 @ 2.5 V,
6.9 @ 5.0 V"
"Medtronic, Inc.",8330,Minix ST,VVICO,UV UV,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8331,Minix ST,VVICO,UX UX,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8331M,Minix ST,VVICO,7W 7W,None,IS-1 UNI,#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8340,Minix,SSICO,UQ UQ,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8341,Minix,SSICO,US US,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8341M,Minix,SSICO,8W 8W,None,IS-1 UNI,#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8342,Minix,SSICO,UU UU,None,5 mm Bif UNI/BI,#2,PR,PR-10%,PR,PR-20%,E,"12.2 @ 2.5 V,
5.8 @ 5.0 V"
"Medtronic, Inc.",8360,Micro Minix,SSICO,ZU ZU,None,IS-1 UNI/BI,#2,PR,PR-10%,PR,PR-20%,E,"6.3 @ 2.5 V,
1.3 (Ka) @ 5.0 V"
"Medtronic, Inc.",8400,Activitrax,VVIRO,IJ IJ,None,3.2 mm LP BI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V,
6.4 @ 5.0 V"
"Medtronic, Inc.",8402,Activitrax,VVIRO,IW IW,None,5 mm Bif BI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V, 6.4
@ 5.0 V"
"Medtronic, Inc.",8403,Activitrax,VVIRO,Iy Iy,None,5/6 mm UNI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V, 6.4
@ 5.0 V"
"Medtronic, Inc.",8403M,Activitrax,VVIRO,3W 3W,None,IS-1 UNI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Wb,"8.5 @ 2.5 V, 6.4
@ 5.0 V"
"Medtronic, Inc.",8412,Activitrax II,SSIRO,QE QE,None,3.2 mm LP UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"7.4 @ 2.5 V, 5.0
@ 5.0 V"
"Medtronic, Inc.",8413,Activitrax II,SSIRO,QF QF,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"7.4 @ 2.5 V, 5.0
@ 5.0 V"
"Medtronic, Inc.",8413M,Activitrax II,SSIRO,4W 4W,None,IS-1 UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"7.4 @ 2.5 V, 5.0
@ 5.0 V"
"Medtronic, Inc.",8414,Activitrax II,SSIRO,QG QG,None,5 mm Bif UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"7.4 @ 2.5 V, 5.0
@ 5.0 V"
